city,surfaceArea,roomsQuantity,bedroomsQuantity,floorQuantity,floor,isInCondominium,price,district_libelle,surfaceArea_bins
Paris 20e,71.0,3.0,2.0,11.0,7.0,True,598000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Paris 15e,84.0,4.0,3.0,7.0,1.0,True,870000.0,Pasteur - Montparnasse,medium
Paris 18e,57.0,3.0,2.0,6.0,3.0,True,460000.0,Jules Joffrin,small
Paris 5e,69.0,3.0,2.0,9.0,3.0,True,910000.0,Jardin des Plantes,medium
Paris 13e,48.0,3.0,2.0,4.0,2.0,True,520000.0,Croulebarbe,small
Paris 20e,78.3,3.0,2.0,7.0,1.0,True,590000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Paris 18e,23.0,1.0,0.0,6.0,4.0,True,274000.0,Jules Joffrin,small
Paris 18e,48.0,2.0,1.0,6.0,0.0,True,526000.0,Jules Joffrin,small
Paris 20e,58.56,3.0,2.0,7.0,3.0,True,629000.0,Gambetta,small
Paris 15e,76.0,3.0,2.0,6.0,1.0,True,825000.0,Vaugirard - Parc des Expositions,medium
Paris 18e,48.0,2.0,1.0,6.0,2.0,True,530000.0,Jules Joffrin,small
Paris 16e,50.0,2.0,1.0,6.0,5.0,True,520000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 18e,51.0,3.0,1.0,3.0,2.0,True,440000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 18e,33.0,2.0,1.0,6.0,0.0,True,267000.0,Simplon - Poissonniers,small
Paris 19e,60.0,3.0,2.0,6.0,6.0,True,645000.0,La Villette - Porte de Pantin,small
Paris 5e,108.0,6.0,4.0,6.0,0.0,True,1280000.0,Jardin des Plantes,large
Paris 17e,106.0,5.0,3.0,6.0,1.0,False,1300000.0,Courcelles - Wagram,large
Paris 19e,32.0,1.0,0.0,10.0,10.0,True,350000.0,Buttes Chaumont - Laumière - Manin,small
Paris 19e,42.0,2.0,1.0,6.0,6.0,True,373800.0,Porte de la Villette,small
Paris 19e,43.0,2.0,1.0,6.0,7.0,True,379000.0,La Villette - Porte de Pantin,small
Paris 19e,85.0,4.0,3.0,6.0,4.0,True,790400.0,Bassin de la Villette,medium
Paris 17e,87.0,4.0,2.0,6.0,2.0,True,1068000.0,Grandes Carrières - Clichy,medium
Paris 19e,25.0,1.0,0.0,7.0,1.0,True,278000.0,Buttes Chaumont - Laumière - Manin,small
Paris 14e,59.0,3.0,2.0,6.0,2.0,True,588000.0,Didot - Porte de Vanves,small
Paris 17e,59.0,3.0,2.0,4.0,2.0,True,725000.0,Batignolles - Cardinet,small
Paris 20e,93.91,3.0,1.0,6.0,0.0,True,740000.0,Belleville,medium
Paris 15e,56.0,2.0,1.0,7.0,0.0,True,629000.0,Saint-Lambert - Convention,small
Paris 7e,47.0,2.0,1.0,4.0,4.0,True,650000.0,Saint-Thomas d'Aquin - Bac - Musée d'Orsay,small
Paris 15e,94.0,4.0,2.0,3.0,2.0,True,851000.0,Vaugirard - Parc des Expositions,medium
Paris 15e,90.0,5.0,3.0,7.0,1.0,True,898000.0,Citroën - Boucicaut,medium
Paris 13e,20.0,1.0,1.0,6.0,0.0,True,175000.0,Olympiades - Choisy,small
Paris 14e,50.0,3.0,2.0,4.0,3.0,True,535000.0,Pernety,small
Paris 15e,45.0,2.0,1.0,5.0,5.0,True,560000.0,Violet - Commerce,small
Paris 2e,110.0,5.0,2.0,6.0,3.0,True,2800000.0,Gaillon - Vivienne,large
Paris 13e,36.0,2.0,1.0,6.0,4.0,False,372000.0,Salpétrière - Austerlitz,small
Paris 19e,64.22,3.0,2.0,7.0,1.0,True,660000.0,Jourdain - Pyrénées,medium
Paris 9e,65.0,4.0,2.0,5.0,5.0,True,682000.0,Opéra,medium
Paris 18e,35.0,2.0,1.0,4.0,4.0,True,325000.0,La Chapelle - Marx Dormoy,small
Paris 9e,8.0,1.0,0.0,6.0,0.0,True,90000.0,Lorette - Martyrs,small
Paris 7e,8.0,1.0,0.0,6.0,6.0,True,123000.0,Breteuil,small
Paris 12e,76.0,3.0,2.0,7.0,3.0,True,800000.0,Vallée de Fecamp,medium
Paris 12e,60.0,3.0,2.0,6.0,3.0,True,580000.0,Jardin de Reuilly,small
Paris 18e,35.5,2.0,1.0,6.0,1.0,True,295000.0,La Chapelle - Marx Dormoy,small
Paris 16e,71.0,3.0,2.0,7.0,3.0,True,750000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 9e,56.0,3.0,2.0,5.0,2.0,True,750000.0,Grands Boulevards,small
Paris 17e,43.0,2.0,1.0,6.0,3.0,True,485000.0,La Fourche - Guy Moquet,small
Paris 19e,35.0,1.0,0.0,10.0,10.0,True,310000.0,Flandre - Aubervilliers,small
Paris 10e,17.0,1.0,0.0,9.0,9.0,True,199000.0,Canal Saint-Martin - Jemmapes,small
Paris 10e,47.58,2.0,1.0,5.0,2.0,True,490000.0,Goncourt - Canal Saint-Martin,small
Paris 15e,47.0,2.0,1.0,5.0,1.0,False,499000.0,Georges Brassens,small
Paris 11e,47.0,2.0,1.0,4.0,1.0,True,465300.0,Bastille - Popincourt,small
Paris 18e,37.0,2.0,1.0,6.0,1.0,True,325000.0,Barbès - Château Rouge,small
Paris 18e,55.0,3.0,1.0,6.0,6.0,True,460000.0,Barbès - Château Rouge,small
Paris 7e,26.88,1.0,0.0,6.0,1.0,True,375000.0,Champ de Mars,small
Paris 18e,55.0,3.0,2.0,6.0,5.0,True,485000.0,Barbès - Château Rouge,small
Paris 10e,80.0,4.0,2.0,6.0,1.0,True,750000.0,Porte Saint-Martin - Paradis,medium
Paris 9e,43.0,2.0,1.0,6.0,5.0,True,700000.0,Trudaine - Rochechouart,small
Paris 16e,42.0,2.0,1.0,5.0,2.0,True,530000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 17e,9.03,1.0,0.0,6.0,6.0,True,115000.0,Ternes - Maillot,small
Paris 15e,28.96,1.0,0.0,6.0,5.0,True,328650.0,Cambronne - Garibaldi,small
Paris 15e,39.11,2.0,1.0,6.0,5.0,True,422000.0,Cambronne - Garibaldi,small
Paris 12e,90.0,4.0,2.0,8.0,6.0,True,850000.0,Aligre - Gare de Lyon,medium
Paris 20e,37.0,2.0,1.0,14.0,12.0,True,349000.0,Belleville,small
Paris 10e,85.0,5.0,3.0,7.0,3.0,True,880000.0,Louis Blanc - Aqueduc,medium
Paris 15e,42.0,2.0,1.0,6.0,1.0,True,415000.0,Georges Brassens,small
Paris 19e,106.0,4.0,3.0,7.0,3.0,True,1330000.0,Bassin de la Villette,large
Paris 14e,29.0,2.0,1.0,5.0,5.0,True,319000.0,Pernety,small
Paris 12e,39.0,2.0,1.0,3.0,1.0,True,424000.0,Aligre - Gare de Lyon,small
Paris 18e,63.0,4.0,2.0,6.0,0.0,True,550000.0,Jules Joffrin,medium
Paris 13e,27.0,2.0,1.0,6.0,6.0,True,270000.0,Bibliothèque - Dunois - Jeanne d'Arc,small
Paris 15e,29.0,1.0,0.0,6.0,20.0,True,242000.0,Emeriau - Zola,small
Paris 18e,63.0,3.0,1.0,7.0,5.0,False,797000.0,Jules Joffrin,medium
Paris 15e,66.0,2.0,1.0,7.0,3.0,True,920000.0,Dupleix - Motte Picquet,medium
Paris 17e,63.0,2.0,1.0,7.0,2.0,True,795000.0,Pereire,medium
Paris 15e,50.0,2.0,1.0,6.0,0.0,True,530000.0,Emeriau - Zola,small
Paris 9e,30.0,2.0,1.0,6.0,4.0,False,347000.0,Trudaine - Rochechouart,small
Paris 11e,25.0,2.0,1.0,6.0,2.0,True,275000.0,Nation - Alexandre Dumas,small
Paris 17e,45.0,3.0,1.0,6.0,5.0,True,630000.0,Ternes - Maillot,small
Paris 12e,95.0,4.0,2.0,8.0,5.0,True,899000.0,Nation - Picpus,medium
Paris 17e,98.0,4.0,3.0,5.0,4.0,True,1275000.0,Epinettes - Bessières,medium
Paris 16e,27.0,1.0,0.0,7.0,1.0,True,290000.0,Passy - Maison de la Radio - Muette-Sud,small
Paris 18e,12.0,1.0,0.0,5.0,5.0,True,126000.0,Grandes Carrières - Clichy,small
Paris 11e,19.0,1.0,1.0,5.0,2.0,True,215000.0,Léon-Blum - Folie-Regnault,small
Paris 15e,81.0,3.0,1.0,7.0,4.0,True,798000.0,Vaugirard - Parc des Expositions,medium
Paris 18e,83.58,4.0,2.0,6.0,3.0,True,1150000.0,Montmartre - Sacré Coeur - Abbesses,medium
Paris 17e,42.0,2.0,1.0,6.0,2.0,True,449000.0,Champerret - Berthier,small
Paris 18e,67.0,3.0,2.0,7.0,1.0,True,549000.0,Jules Joffrin,medium
Paris 14e,21.0,1.0,0.0,2.0,1.0,True,230000.0,Didot - Porte de Vanves,small
Paris 17e,30.0,1.0,0.0,2.0,0.0,True,259000.0,La Fourche - Guy Moquet,small
Paris 12e,23.0,1.0,0.0,19.0,12.0,True,266000.0,Jardin de Reuilly,small
Paris 15e,40.0,2.0,1.0,6.0,4.0,True,475000.0,Vaugirard - Parc des Expositions,small
Paris 16e,68.31,3.0,1.0,5.0,2.0,True,855000.0,Chaillot,medium
Paris 13e,94.0,4.0,3.0,10.0,2.0,True,1080000.0,Patay - Masséna,medium
Paris 19e,72.6,3.0,2.0,10.0,10.0,True,497000.0,Danube,medium
Paris 11e,35.0,2.0,1.0,2.0,2.0,True,480000.0,Bastille - Popincourt,small
Paris 14e,25.0,1.0,0.0,4.0,0.0,True,379000.0,Didot - Porte de Vanves,small
Paris 15e,46.0,2.0,1.0,4.0,3.0,True,405000.0,Vaugirard - Parc des Expositions,small
Paris 12e,72.0,3.0,1.0,5.0,2.0,True,715000.0,Vallée de Fecamp,medium
Paris 18e,101.0,5.0,3.0,8.0,2.0,True,890000.0,Porte de Clignancourt - Porte Montmartre - Moskowa,large
Paris 18e,34.0,2.0,1.0,6.0,0.0,True,320000.0,Jules Joffrin,small
Paris 17e,68.0,3.0,2.0,5.0,4.0,True,699000.0,La Fourche - Guy Moquet,medium
Paris 16e,78.0,3.0,2.0,6.0,0.0,True,945000.0,Dauphine,medium
Paris 17e,100.0,5.0,3.0,12.0,9.0,True,950000.0,Epinettes - Bessières,medium
Paris 13e,36.0,2.0,1.0,7.0,6.0,True,349000.0,Bièvre Sud - Tolbiac,small
Paris 11e,36.0,2.0,1.0,5.0,4.0,True,389000.0,République - Saint-Ambroise,small
Paris 15e,56.1,3.0,1.0,6.0,5.0,True,895000.0,Emeriau - Zola,small
Paris 16e,77.62,3.0,1.0,5.0,2.0,True,945000.0,Chaillot,medium
Paris 16e,130.0,5.0,4.0,6.0,2.0,True,1600000.0,Auteuil-Nord - Jasmin - Mirabeau,large
Paris 17e,79.0,3.0,2.0,6.0,1.0,True,832000.0,La Fourche - Guy Moquet,medium
Paris 19e,45.5,2.0,1.0,5.0,5.0,True,499000.0,Secrétan - Jaurès,small
Paris 17e,37.0,2.0,1.0,6.0,3.0,True,533000.0,Ternes - Maillot,small
Paris 11e,47.0,2.0,1.0,5.0,2.0,True,460000.0,République - Saint-Ambroise,small
Paris 18e,42.0,2.0,1.0,6.0,4.0,True,388000.0,Simplon - Poissonniers,small
Paris 16e,46.0,2.0,1.0,6.0,6.0,True,539000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 18e,44.0,2.0,1.0,6.0,5.0,True,467900.0,Porte de Clignancourt - Porte Montmartre - Moskowa,small
Paris 11e,50.0,2.0,1.0,11.0,10.0,True,495000.0,Nation - Alexandre Dumas,small
Paris 11e,40.37,2.0,1.0,6.0,1.0,False,416000.0,Nation - Alexandre Dumas,small
Paris 12e,47.0,2.0,1.0,20.0,14.0,True,469000.0,Jardin de Reuilly,small
Paris 13e,32.0,2.0,1.0,1.0,0.0,True,315000.0,Butte-aux-Cailles,small
Paris 10e,58.0,3.0,2.0,4.0,3.0,True,669800.0,Porte Saint-Martin - Paradis,small
Paris 18e,82.0,4.0,3.0,6.0,1.0,True,687000.0,La Chapelle - Marx Dormoy,medium
Paris 12e,63.0,3.0,2.0,6.0,2.0,True,690000.0,Jardin de Reuilly,medium
Paris 18e,25.0,1.0,0.0,9.0,2.0,True,235000.0,Barbès - Château Rouge,small
Paris 19e,84.0,4.0,2.0,7.0,0.0,False,834000.0,Buttes Chaumont - Laumière - Manin,medium
Paris 17e,82.0,5.0,3.0,6.0,0.0,True,695000.0,Epinettes - Bessières,medium
Paris 18e,52.0,2.0,1.0,6.0,0.0,True,663000.0,La Chapelle - Marx Dormoy,small
Paris 17e,130.11,5.0,3.0,6.0,5.0,True,1449000.0,Courcelles - Wagram,large
Paris 13e,74.0,4.0,2.0,6.0,0.0,True,636000.0,Olympiades - Choisy,medium
Paris 10e,63.0,3.0,2.0,5.0,4.0,True,650000.0,Saint-Vincent de Paul - Lariboisière,medium
Paris 14e,99.62,4.0,2.0,6.0,1.0,True,935000.0,Montsouris - Dareau,medium
Paris 20e,38.53,2.0,1.0,14.0,1.0,True,420000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 16e,93.0,3.0,2.0,8.0,1.0,True,990000.0,Auteuil-Nord - Jasmin - Mirabeau,medium
Paris 20e,64.0,3.0,2.0,6.0,0.0,True,570000.0,Père Lachaise - Réunion,medium
Paris 16e,77.0,4.0,2.0,6.0,5.0,True,1194000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 10e,81.0,3.0,2.0,6.0,3.0,True,875000.0,Saint-Vincent de Paul - Lariboisière,medium
Paris 18e,67.0,2.0,1.0,6.0,0.0,True,549000.0,Jules Joffrin,medium
Paris 15e,138.0,5.0,3.0,7.0,5.0,True,1395000.0,Vaugirard - Parc des Expositions,large
Paris 18e,96.19,4.0,2.0,6.0,5.0,True,1095000.0,Grandes Carrières - Clichy,medium
Paris 19e,16.0,1.0,0.0,17.0,17.0,True,180000.0,Flandre - Aubervilliers,small
Paris 17e,131.0,5.0,3.0,6.0,3.0,False,1590000.0,Pereire,large
Paris 20e,75.0,3.0,2.0,6.0,1.0,True,599000.0,Gambetta,medium
Paris 20e,45.0,2.0,1.0,6.0,5.0,True,462000.0,Père Lachaise - Réunion,small
Paris 17e,44.72,2.0,1.0,6.0,3.0,True,445000.0,Epinettes - Bessières,small
Paris 15e,55.0,3.0,2.0,8.0,4.0,True,650000.0,Vaugirard - Parc des Expositions,small
Paris 18e,28.0,1.0,1.0,12.0,1.0,True,300000.0,Jules Joffrin,small
Paris 15e,28.0,1.0,0.0,6.0,16.0,True,261474.0,Emeriau - Zola,small
Paris 12e,49.0,2.0,1.0,8.0,3.0,True,439000.0,Bel-Air - Nord,small
Paris 11e,14.94,1.0,0.0,2.0,2.0,True,169900.0,Belleville - Saint-Maur,small
Paris 15e,50.0,2.0,1.0,6.0,2.0,True,400000.0,Vaugirard - Parc des Expositions,small
Paris 14e,70.0,3.0,2.0,6.0,0.0,True,590000.0,Didot - Porte de Vanves,medium
Paris 12e,57.0,2.0,1.0,5.0,3.0,True,555000.0,Aligre - Gare de Lyon,small
Paris 16e,58.0,2.0,1.0,8.0,2.0,True,575000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 18e,19.0,2.0,1.0,6.0,0.0,True,195000.0,Jules Joffrin,small
Paris 13e,37.0,2.0,1.0,4.0,3.0,True,425000.0,Salpétrière - Austerlitz,small
Paris 20e,94.0,4.0,3.0,5.0,2.0,True,749000.0,Télégraphe - Pelleport - Saint-Fargeau,medium
Paris 11e,62.0,3.0,1.0,5.0,4.0,True,655000.0,Bastille - Popincourt,medium
Paris 14e,62.0,4.0,2.0,6.0,2.0,True,596000.0,Jean Moulin - Porte d'Orléans,medium
Paris 3e,87.0,3.0,2.0,6.0,3.0,True,1690000.0,Archives,medium
Paris 14e,43.0,2.0,1.0,2.0,2.0,True,600000.0,Mouton - Duvernet,small
Paris 15e,73.0,3.0,2.0,9.0,7.0,True,658000.0,Georges Brassens,medium
Paris 12e,72.0,3.0,2.0,6.0,1.0,True,975000.0,Vallée de Fecamp,medium
Paris 13e,41.6,2.0,1.0,10.0,7.0,True,407000.0,Bièvre Sud - Tolbiac,small
Paris 17e,140.0,5.0,3.0,6.0,1.0,True,1850000.0,Legendre - Lévis,large
Paris 14e,100.0,4.0,3.0,6.0,4.0,True,1085000.0,Didot - Porte de Vanves,medium
Paris 13e,46.0,2.0,1.0,6.0,0.0,True,395000.0,Olympiades - Choisy,small
Paris 19e,63.0,3.0,2.0,7.0,3.0,True,620500.0,Danube,medium
Paris 11e,72.0,3.0,2.0,6.0,4.0,True,858000.0,République - Saint-Ambroise,medium
Paris 20e,120.0,7.0,5.0,5.0,5.0,True,990000.0,Gambetta,large
Paris 15e,120.0,7.0,5.0,6.0,1.0,True,1200000.0,Vaugirard - Parc des Expositions,large
Paris 13e,37.0,1.0,1.0,15.0,12.0,False,330000.0,Patay - Masséna,small
Paris 14e,64.0,3.0,1.0,6.0,6.0,True,599000.0,Jean Moulin - Porte d'Orléans,medium
Paris 11e,43.0,3.0,2.0,5.0,1.0,True,450000.0,Bastille - Popincourt,small
Paris 16e,62.0,3.0,2.0,6.0,1.0,True,650000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 13e,91.41,4.0,2.0,9.0,4.0,True,950000.0,Patay - Masséna,medium
Paris 14e,106.25,5.0,3.0,6.0,1.0,True,999000.0,Montsouris - Dareau,large
Paris 12e,120.67,6.0,3.0,20.0,19.0,True,1525000.0,Jardin de Reuilly,large
Paris 18e,44.0,3.0,1.0,12.0,7.0,True,390000.0,Simplon - Poissonniers,small
Paris 10e,47.58,2.0,1.0,5.0,2.0,True,490000.0,Goncourt - Canal Saint-Martin,small
Paris 9e,66.0,3.0,2.0,3.0,2.0,True,675000.0,Trudaine - Rochechouart,medium
Paris 17e,140.0,6.0,4.0,6.0,5.0,True,1690000.0,Champerret - Berthier,large
Paris 20e,26.0,2.0,1.0,5.0,3.0,False,263000.0,Père Lachaise - Réunion,small
Paris 18e,23.0,2.0,1.0,7.0,0.0,True,215000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 14e,41.0,2.0,1.0,6.0,6.0,True,400000.0,Pernety,small
Paris 5e,159.0,6.0,3.0,6.0,1.0,True,1997000.0,Jardin des Plantes,large
Paris 13e,34.0,1.0,0.0,8.0,1.0,False,325000.0,Bièvre Sud - Tolbiac,small
Paris 18e,96.0,4.0,3.0,4.0,1.0,True,649000.0,La Chapelle - Marx Dormoy,medium
Paris 19e,66.0,3.0,2.0,6.0,1.0,True,479000.0,Flandre - Aubervilliers,medium
Paris 20e,40.0,2.0,1.0,5.0,1.0,True,375000.0,Gambetta,small
Paris 14e,125.0,5.0,4.0,2.0,1.0,True,980000.0,Montparnasse - Raspail,large
Paris 15e,33.08,1.0,0.0,6.0,11.0,True,365000.0,Pasteur - Montparnasse,small
Paris 7e,45.0,2.0,1.0,1.0,1.0,True,750000.0,Champ de Mars,small
Paris 20e,130.0,5.0,1.0,6.0,0.0,True,950000.0,Gambetta,large
Paris 11e,108.0,3.0,2.0,4.0,1.0,True,1320000.0,Bastille - Popincourt,large
Paris 19e,63.41,3.0,2.0,8.0,5.0,True,560000.0,Porte de la Villette,medium
Paris 16e,50.0,2.0,1.0,6.0,0.0,True,540000.0,Auteuil-Nord - Jasmin - Mirabeau,small
Paris 17e,18.0,1.0,0.0,1.0,1.0,False,249900.0,Porte de Clichy,small
Paris 11e,71.0,3.0,2.0,10.0,5.0,True,762850.0,Nation - Alexandre Dumas,medium
Paris 19e,32.0,2.0,1.0,3.0,0.0,True,350000.0,Secrétan - Jaurès,small
Paris 2e,19.0,2.0,1.0,4.0,4.0,True,355000.0,Sentier,small
Paris 17e,49.0,2.0,1.0,6.0,4.0,True,610000.0,Batignolles - Cardinet,small
Paris 17e,58.66,3.0,1.0,4.0,4.0,True,795000.0,Legendre - Lévis,small
Paris 5e,9.42,1.0,0.0,6.0,6.0,True,140000.0,Val de Grâce,small
Paris 12e,81.0,3.0,2.0,9.0,1.0,True,750000.0,Vallée de Fecamp,medium
Paris 13e,94.31,3.0,2.0,5.0,3.0,True,943000.0,Croulebarbe,medium
Paris 15e,53.0,3.0,2.0,15.0,3.0,True,338000.0,Violet - Commerce,small
Boulogne-Billancourt,75.0,3.0,2.0,6.0,1.0,True,725000.0,Porte de Saint-Cloud - Auteuil-Sud,medium
Paris 13e,23.0,1.0,0.0,3.0,3.0,True,262000.0,Croulebarbe,small
Paris 19e,76.0,4.0,2.0,7.0,4.0,True,720000.0,Porte de la Villette,medium
Paris 19e,28.0,2.0,1.0,6.0,0.0,True,265000.0,Secrétan - Jaurès,small
Paris 15e,32.0,2.0,1.0,4.0,3.0,True,376500.0,Dupleix - Motte Picquet,small
Paris 7e,60.0,2.0,1.0,6.0,1.0,False,1052000.0,Breteuil,small
Paris 14e,35.0,2.0,1.0,5.0,4.0,True,449000.0,Mouton - Duvernet,small
Paris 13e,150.19,5.0,4.0,9.0,9.0,True,1449000.0,Patay - Masséna,large
Paris 19e,100.0,5.0,3.0,7.0,1.0,True,985000.0,Buttes Chaumont - Laumière - Manin,medium
Paris 20e,54.0,2.0,1.0,8.0,6.0,True,540000.0,Père Lachaise - Réunion,small
Paris 10e,55.0,3.0,2.0,6.0,0.0,True,545000.0,Canal Saint-Martin - Jemmapes,small
Paris 7e,37.0,2.0,1.0,6.0,5.0,True,529000.0,Champ de Mars,small
Paris 10e,60.0,3.0,2.0,6.0,3.0,True,549000.0,Louis Blanc - Aqueduc,small
Paris 18e,67.0,3.0,2.0,7.0,3.0,True,530000.0,La Chapelle - Marx Dormoy,medium
Paris 13e,77.0,3.0,2.0,6.0,1.0,True,695000.0,Butte-aux-Cailles,medium
Paris 18e,32.0,2.0,1.0,5.0,3.0,True,299900.0,Barbès - Château Rouge,small
Paris 9e,30.0,2.0,1.0,6.0,6.0,True,420000.0,Grands Boulevards,small
Paris 7e,76.99,4.0,2.0,6.0,2.0,True,1269000.0,Champ de Mars,medium
Paris 17e,91.0,3.0,2.0,6.0,0.0,True,799000.0,Champerret - Berthier,medium
Paris 1er,31.0,2.0,1.0,4.0,1.0,True,399000.0,Châtelet - Les Halles,small
Paris 18e,14.0,1.0,0.0,6.0,6.0,True,154000.0,Jules Joffrin,small
Paris 5e,59.0,2.0,1.0,7.0,2.0,True,650000.0,Jardin des Plantes,small
Paris 17e,89.0,3.0,2.0,6.0,1.0,True,1081500.0,Batignolles - Cardinet,medium
Paris 16e,217.0,7.0,5.0,5.0,2.0,True,2750000.0,Passy - Maison de la Radio - Muette-Sud,large
Paris 17e,54.0,3.0,2.0,6.0,1.0,True,522500.0,Epinettes - Bessières,small
Paris 17e,42.44,2.0,1.0,4.0,3.0,True,355000.0,Epinettes - Bessières,small
Paris 17e,75.06,3.0,2.0,4.0,1.0,True,799000.0,Batignolles - Cardinet,medium
Paris 7e,56.72,3.0,2.0,5.0,4.0,True,1150000.0,Saint-Thomas d'Aquin - Bac - Musée d'Orsay,small
Paris 14e,42.0,2.0,1.0,6.0,0.0,True,350000.0,Jean Moulin - Porte d'Orléans,small
Paris 20e,27.0,2.0,1.0,5.0,3.0,True,245000.0,Télégraphe - Pelleport - Saint-Fargeau,small
Paris 17e,165.0,6.0,4.0,6.0,3.0,True,1950000.0,Pereire,large
Paris 10e,109.0,6.0,4.0,6.0,1.0,True,1095000.0,Louis Blanc - Aqueduc,large
Paris 15e,84.03,4.0,2.0,7.0,3.0,True,1095000.0,Dupleix - Motte Picquet,medium
Paris 15e,115.13,5.0,3.0,15.0,11.0,True,1093500.0,Citroën - Boucicaut,large
Paris 16e,35.0,2.0,1.0,6.0,2.0,True,399000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 18e,43.0,2.0,1.0,4.0,4.0,True,547000.0,Montmartre - Sacré Coeur - Abbesses,small
Paris 16e,45.32,3.0,2.0,5.0,2.0,True,479000.0,Porte de Saint-Cloud - Auteuil-Sud,small
Paris 20e,81.0,4.0,3.0,29.0,16.0,True,425000.0,Saint-Blaise,medium
Paris 14e,25.0,2.0,1.0,5.0,5.0,True,315000.0,Montparnasse - Raspail,small
Paris 6e,81.0,3.0,2.0,9.0,4.0,True,1100000.0,Saint-Placide,medium
Paris 1er,87.0,4.0,2.0,6.0,7.0,True,2500000.0,Vendôme,medium
Paris 10e,51.0,3.0,2.0,6.0,1.0,True,495000.0,Louis Blanc - Aqueduc,small
Paris 18e,82.0,4.0,3.0,9.0,3.0,True,660000.0,La Chapelle - Marx Dormoy,medium
Paris 7e,33.94,1.0,0.0,4.0,4.0,True,690000.0,Champ de Mars,small
Paris 13e,65.0,4.0,3.0,6.0,2.0,True,615000.0,Bièvre Sud - Tolbiac,medium
Paris 16e,57.0,2.0,1.0,8.0,6.0,True,650000.0,Passy - Maison de la Radio - Muette-Sud,small
Paris 10e,67.57,3.0,2.0,3.0,1.0,True,740000.0,Porte Saint-Martin - Paradis,medium
Paris 10e,113.37,4.0,2.0,5.0,1.0,True,925000.0,Saint-Vincent de Paul - Lariboisière,large
Paris 16e,87.0,3.0,2.0,7.0,0.0,True,1020000.0,Muette-Nord - Trocadéro,medium
Paris 9e,139.73,6.0,3.0,6.0,2.0,True,2200000.0,Trudaine - Rochechouart,large
Paris 17e,56.0,3.0,2.0,6.0,1.0,True,570000.0,Epinettes - Bessières,small
Paris 16e,25.0,1.0,1.0,6.0,1.0,False,306500.0,Auteuil-Nord - Jasmin - Mirabeau,small
Paris 9e,47.0,2.0,1.0,4.0,3.0,False,525000.0,Trudaine - Rochechouart,small
Paris 12e,25.0,1.0,0.0,6.0,0.0,True,279000.0,Bel-Air - Nord,small
Paris 18e,56.0,3.0,1.0,6.0,4.0,True,675000.0,Jules Joffrin,small
Paris 12e,53.0,3.0,1.0,6.0,2.0,False,540000.0,Bel-Air - Nord,small
Paris 9e,181.0,6.0,4.0,6.0,1.0,True,1990000.0,Lorette - Martyrs,large
Paris 19e,58.0,2.0,1.0,5.0,2.0,True,549000.0,Bassin de la Villette,small
Paris 19e,130.0,4.0,3.0,2.0,0.0,True,1300000.0,Buttes Chaumont - Laumière - Manin,large
Paris 13e,73.26,3.0,2.0,6.0,4.0,True,650000.0,Bibliothèque - Dunois - Jeanne d'Arc,medium
Paris 19e,45.0,2.0,1.0,12.0,6.0,True,376500.0,La Villette - Porte de Pantin,small
Paris 14e,52.0,2.0,1.0,6.0,1.0,True,499500.0,Didot - Porte de Vanves,small
Paris 7e,68.0,3.0,1.0,7.0,0.0,True,982000.0,Champ de Mars,medium
Paris 15e,99.0,5.0,3.0,7.0,1.0,True,895000.0,Saint-Lambert - Convention,medium
Paris 9e,49.47,3.0,2.0,6.0,5.0,True,755000.0,Clichy - Trinité,small
Paris 15e,94.53,4.0,2.0,2.0,1.0,True,879000.0,Georges Brassens,medium
Paris 12e,63.46,3.0,2.0,6.0,4.0,True,698000.0,Bel-Air - Sud,medium
Paris 20e,38.0,2.0,1.0,5.0,3.0,True,370000.0,Père Lachaise - Réunion,small
Paris 17e,31.0,2.0,1.0,3.0,1.0,True,399000.0,Batignolles - Cardinet,small
Paris 9e,30.0,2.0,1.0,6.0,5.0,True,352000.0,Grands Boulevards,small
Paris 19e,36.0,2.0,1.0,4.0,1.0,True,325000.0,Bassin de la Villette,small
Paris 16e,66.0,2.0,1.0,2.0,1.0,True,690000.0,Passy - Maison de la Radio - Muette-Sud,medium
Paris 16e,108.0,4.0,3.0,8.0,3.0,True,1190000.0,Porte de Saint-Cloud - Auteuil-Sud,large
Paris 11e,38.0,2.0,1.0,6.0,2.0,True,420000.0,République - Saint-Ambroise,small
Paris 13e,81.55,4.0,2.0,7.0,3.0,True,840000.0,Butte-aux-Cailles,medium
Paris 17e,133.0,5.0,4.0,6.0,4.0,True,1660000.0,Ternes - Maillot,large
